question,answer,french_question
"Jay & Gloria were hosting a 4th of July party at their house.  Jay invited 22 people and Gloria invited 36.  They wanted to buy small American flags for everyone.  The craft store was having a sale on small flags, 5 flags for $1.00.  If they wanted all of their guests to have a flag and they also wanted 1 flag each, how much would they spend at the craft store?","How many guests did Jay and Gloria invite? ** Jay invited 22 guests and Gloria invited 36 so they invited 22+36 = <<22+36=58>>58 guests
How many flags did Jay and Gloria want? ** They also each wanted a flag so in total they would need 1+1+58 = <<1+1+58=60>>60 flags
How much will the flags cost? ** The craft store has them on sale at 5 for $1.00 and they need 60 flags so the flags will cost them 60/5 = $12.00
#### 12","Jay et Gloria organisaient une fête du 4 juillet à leur maison.  Jay a invité 22 personnes et Gloria a invité 36. Ils voulaient acheter de petits drapeaux américains pour tout le monde.  La boutique d'artisanat était en vente sur de petits drapeaux, 5 drapeaux pour 1,00 $.  S'ils voulaient que tous leurs invités aient un drapeau et qu'ils voulaient aussi 1 drapeau chacun, combien passeraient-ils dans le magasin d'artisanat?"
"A building has four floors with ten rooms each. Legacy has to clean each room, and it takes her 6 hours to clean one room. If she earns $15 per hour of work, calculate the total amount of money she makes from cleaning all the floors in the building.","How many rooms are in the building? ** Since the building has four floors with ten rooms each, the total number of rooms in the building is 4*10 = <<4*10=40>>40.
How many hours will it take Legacy to clean all the rooms in the building? ** If it takes Legacy 6 hours to clean each room, she will take 40*6 = <<40*6=240>>240 hours to clean all the rooms in the building.
How much money will Legacy make from cleaning all the rooms in the building? ** Since she is making $15 per hour of work, she will earn $15*240 = $<<15*240=3600>>3600 after cleaning all the rooms.
#### 3600","Un bâtiment a quatre étages avec dix chambres chacun. L'héritage doit nettoyer chaque pièce, et il lui faut 6 heures pour nettoyer une pièce. Si elle gagne 15 $ par heure de travail, calculez le montant total qu'elle gagne en nettoyant tous les étages du bâtiment."
"Bob was creating a math test for an online platform.  He created 13 questions in the first hour.  Bob then doubled his rate for the second hour, and doubled his second hour rate for the third hour.  How many questions did Bob create in the three hours?","How many questions did Bob create in the first hour? ** First hour: <<13=13>>13
How many questions did Bob create in the second hour? ** Second hour:13(2)=26
How many questions did Bob create in the third hour? ** Third hour: 26(2)=52
How many questions did Bob create in the three hours? ** Total:13+26+52=<<13+26+52=91>>91 questions
#### 91",Bob créait un test mathématique pour une plate-forme en ligne.  Il a créé 13 questions au cours de la première heure.  Bob a ensuite doublé son tarif pour la deuxième heure et a doublé son taux de deuxième heure pour la troisième heure.  Combien de questions Bob a-t-elle créées pendant les trois heures?
"Fred had 236 dollars to spend on 6 books. After buying them, he had 14 dollars. On average, how much did each book cost?","How much did Fred spend on books? ** Fred spent $236 - $14 = $<<236-14=222>>222 on books.
How much did each book cost? ** The cost per book is $222 / 6 books = $<<222/6=37>>37.
#### 37","Fred avait 236 dollars à dépenser pour 6 livres. Après les avoir achetés, il avait 14 dollars. En moyenne, combien a coûté chaque livre?"
"It takes 15 mink skins to make a coat. Andy buys 30 minks and each mink has 6 babies, but half the total minks are set free by activists. How many coats can he make?","How many minks are there? ** First find the total number of baby minks: 30 minks * 6 babies/mink = <<30*6=180>>180 minks
How many minks are there? ** Add this to the number of adult minks: 180 minks + 30 minks = <<180+30=210>>210 minks
How many minks are set free? ** Then divide this number in half to find how many aren't set free: 210 minks / 2 = <<210/2=105>>105 minks
How many coats can Andy make? ** Then divide the remaining number of minks by the number of minks per coat to find the number of coats: 105 minks / 15 minks/coat = <<105/15=7>>7 coats
#### 7","Il faut 15 peaux de vison pour faire un manteau. Andy achète 30 visons et chaque visons a 6 bébés, mais la moitié des visons totaux sont libérés par des militants. Combien de couches peut-il faire?"
"A used car lot has 24 cars and motorcycles (in total) for sale. A third of the vehicles are motorcycles, and a quarter of the cars have a spare tire included. How many tires are on the used car lot’s vehicles in all?","How many motorcycles are there? ** The used car lot has 24 / 3 = <<24/3=8>>8 motorcycles with 2 tires each.
How many cars are there? ** The lot has 24 - 8 = <<24-8=16>>16 cars for sale
How many cars have a spare tire? ** There are 16 / 4 = 4 cars with a spare tire with 5 tires each.
How many cars have 4 tires? ** The lot has 16 - 4 = <<16-4=12>>12 cars with 4 tires each.
How many tires are on the used car lot’s vehicles in all? ** Thus, the used car lot’s vehicles have 8 * 2 + 4 * 5 + 12 * 4 = 16 + 20 + 48 = <<8*2+4*5+12*4=84>>84 tires in all.
#### 84",Un terrain de voiture d'occasion a 24 voitures et motos (au total) à vendre. Un tiers des véhicules sont des motos et un quart des voitures ont un pneu de secours inclus. Combien de pneus y a-t-il sur les véhicules de la voiture d'occasion en tout?
Samuel bought 2 dozen doughnuts and Cathy bought 3 dozen doughnuts. They planned to share the doughnuts evenly with their 8 other friends. How many doughnuts will each of them receive?,"How many doughnuts does Samuel have? ** Since 1 dozen is equal to 12, then Samuel has 2 x 12 = <<24=24>>24 doughnuts.
How many doughnuts does Cathy have? ** While Cathy has 3 x 12 = <<3*12=36>>36.
How many doughnuts do Samuel and Cathy have together? ** They both have 24 + 36 = <<24+36=60>>60 doughnuts together.
How many friends will share the doughnuts? ** There are 8 friends + 1 (Samuel) + 1 (Cathy) = <<8+1+1=10>>10 that will share the doughnuts.
How many doughnuts will each of them receive? ** Thus, each of them will get 60/10 = <<60/10=6>>6 doughnuts.
#### 6",Samuel a acheté 2 douzaines de beignets et Cathy a acheté 3 douzaines de beignets. Ils prévoyaient de partager les beignets uniformément avec leurs 8 autres amis. Combien de beignets recevra-t-il chacun d'eux?
"Laura is planning her wedding. She expects 220 people to attend the wedding, but she has been told that approximately 5% typically don't show. How many people will go to her wedding?","How many people will go to her wedding? ** Laura expects 100 - 5 = <<100-5=95>>95% to show up.
How many people will go to her wedding? ** Laura expects 220 * 0.95 = <<220*0.95=209>>209 guests.
#### 209","Laura planifie son mariage. Elle s'attend à ce que 220 personnes assistent au mariage, mais on lui a dit qu'environ 5% ne se montrent généralement pas. Combien de personnes iront à son mariage?"
"A roadwork company is paving a newly constructed 16-mile road. They use a mixture of pitch and gravel to make the asphalt to pave the road. Each truckloads of asphalt uses two bags of gravel and five times as many bags of gravel as it does barrels of pitch to make. It takes three truckloads of asphalt to pave each mile of road. The company paved 4 miles of road on one day, then one mile less than double that on the second day. How many barrels of pitch will the company need to finish the remaining road on the third day?","How many miles did the company pave on the second day? ** On the second day, the company paved 4 * 2 - 1 = <<4*2-1=7>>7 miles.
How many miles of road remain to pave? ** The company has 16 - 7 - 4 = <<16-7-4=5>>5 miles of road remaining to pave.
How many truckloads of asphalt will the company need to pave the remaining 5 miles of road? ** They will need 3 * 5 = <<3*5=15>>15 truckloads of asphalt to pave 5 miles of road.
How many bags of gravel will the company need to pave the remaining 5 miles of road? ** For 15 truckloads, they will need 15 * 2 = <<15*2=30>>30 bags of gravel.
How many barrels of pitch will the company need to finish the remaining road on the third day? ** Thus, the company will need 30 / 5 = <<30/5=6>>6 barrels of pitch to finish the road on the third day.
#### 6","Une entreprise de travaux routiers bat une route nouvellement construite de 16 miles. Ils utilisent un mélange de tangage et de gravier pour faire l'asphalte pour ouvrir la route. Chaque camion d'asphalte utilise deux sacs de gravier et cinq fois plus de sacs de gravier que de barils de pitch à faire. Il faut trois camions d'asphalte pour paver chaque mile de route. La société a pavé 4 miles de route un jour, puis un mile de moins que le double de celui du deuxième jour. Combien de barils de pitch pour la société aura-t-il besoin pour terminer la route restante le troisième jour?"
Dorothy earns $60000 a year from her work. She needs to pay 18% of this amount in taxes. How much money will she have left after she pays the taxes?,"How much money will Dorothy need to pay in taxes? ** The amount in taxes Dorothy needs to pay is 18/100 * 60000 = $<<18/100*60000=10800>>10800.
How much money will Dorothy have left after she pays the taxes? ** So she is going to be left with 60000 - 10800 = $<<60000-10800=49200>>49200.
#### 49200",Dorothy gagne 60000 $ par an de son travail. Elle doit payer 18% de ce montant en taxes. Combien d'argent aura-t-il laissé après avoir payé les impôts?
Kantana loves chocolate. Every Saturday she goes to the candy store and buys 2 chocolates for herself and 1 for her sister. This last Saturday she picked up an additional 10 chocolates as a birthday gift for her friend Charlie. How many chocolates did Kantana end up buying for the month?,"How many Saturdays are there in a month? ** There is 1 Saturday in a week and there are 4 weeks in a month so there are 1 * 4= <<1*4=4>>4 Saturdays in a month (on average)
How many chocolates does Kantana buy for herself? ** If Kantana buys herself 2 chocolates every Saturday then this means she buys 2 * 4=<<2*4=8>>8 chocolates for herself for the month.
How many additional chocolates does Kantana buy for her sister? ** Kantana also buys her sister 1 chocolate on these trips so she is picking up an additional 1* 4=<<1*4=4>>4 additional chocolates for her sister for the month.
How many chocolates did Kantana end up buying for the month? ** Kantana decided to also purchase some chocolates for her friend Charlie for his birthday. She bought Charlie 10 chocolates. This means that for the month she bought 10 chocolates for Charlie, 4 chocolates for her sister, and 8 chocolates for herself, 10+4+8= <<10+4+8=22>>22 chocolates bought in total for the month.
#### 22","Kantana aime le chocolat. Chaque samedi, elle se rend au magasin de bonbons et achète 2 chocolats pour elle-même et 1 pour sa sœur. Samedi dernier, elle a ramassé 10 chocolats supplémentaires comme cadeau d'anniversaire pour son amie Charlie. Combien de chocolats Kantana a-t-il fini par acheter pour le mois?"
"Martha needs 4 cups of berries and 2 cups of heavy cream to make 1 quart of ice cream.  She wants to make 1 quart of strawberry ice cream and 1 quart of raspberry ice cream.  At the farmers market, the 2 cup packages of strawberries are $3.00 each and the 2 cup package of raspberries are $5.00 each.  The heavy cream is sold for $4.00 for a 4 cup container.  How much will it cost her to make 1 quart of each ice cream?","How many packages of strawberries does Martha need? ** She needs 4 cups of strawberries per quart of ice cream and the strawberries are sold in 2 cup packages. So 4/2 = <<4/2=2>>2 packages of strawberries
How much do the strawberries cost? ** The strawberries cost $3.00 per package and she needs 2 so 3*2=$<<3*2=6.00>>6.00
How many packages of raspberries does Martha need? ** She needs 4 cups of raspberries per quart of ice cream and the raspberries are sold in 2 cup packages. So 4/2 = <<4/2=2>>2 packages of raspberries
How much do the raspberries cost? ** The raspberries cost $5.00 per package and she needs 2 so 5*2 = $<<5*2=10.00>>10.00
How many quarts are she making? ** Every quart needs 2 cups of heavy cream and she's making 2 quarts so 2*2 = <<2*2=4>>4 quarts
How much will it cost her to make 1 quart of each ice cream? ** She will spend $6.00 on strawberries, $10.00 on raspberries and $4.00 on heavy cream bringing the total to 6+10+4 = $<<6+10+4=20.00>>20.00
#### 20","Martha a besoin de 4 tasses de baies et 2 tasses de crème épaisse pour faire 1 litre de glace.  Elle veut faire 1 litre de glace aux fraises et 1 litre de glace à la framboise.  Au marché des producteurs, les paquets de 2 tasses de fraises sont de 3,00 $ chacun et le paquet de framboises 2 tasse est de 5,00 $ chacun.  La crème épaisse est vendue pour 4,00 $ pour un récipient de 4 tasses.  Combien cela lui coûtera-t-il de faire 1 litre de chaque glace?"
